,ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,"WHITE,HISPANIC","BLACK,ASIAN","NATIVE,OTHER",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGRE
0,,,1 Decembrie,43,,1 Decembrie,7817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,23 August,12,,23 August,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,23 August,14,,23 August,2849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,Abram,05,,Abram,3291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,Abrud,01,,Abrud,6122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,Abrud-Sat,01,,Abrud-Sat,1355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,Abrămuţ,05,,Abrămuţ,2962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,Acmariu,01,,Acmariu,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,Acriș,09,,Acriș,1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,Acâş,32,,Acâş,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,Acăţari,27,,Acăţari,4719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,Adam,18,,Adam,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,Adamclisi,14,,Adamclisi,2247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,Adea,02,,Adea,1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,Adjud,40,,Adjud,17298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,Adjudeni,28,,Adjudeni,4456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,Adjudu Vechi,40,,Adjudu Vechi,1508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,Adoni,05,,Adoni,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,Adrian,32,,Adrian,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,Adunaţi,30,,Adunaţi,2239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,Adunații-Copăceni,42,,Adunații-Copăceni,3424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,Adânca,16,,Adânca,2101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,Adâncata,34,,Adâncata,7779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,Adâncata,22,,Adâncata,3083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,Adămuş,27,,Adămuş,5905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,Adășeni,07,,Adășeni,1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,Afumaţi,43,,Afumaţi,6696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,Afumaţi,17,,Afumaţi,3247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,Agapia,28,,Agapia,4517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,Agaua,08,,Agaua,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,Aghireș,31,,Aghireș,1196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,Aghireșu,13,,Aghireșu,1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,Aghireșu-Fabrici,13,,Aghireșu-Fabrici,3193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,Agigea,14,,Agigea,5405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,Agighiol,37,,Agighiol,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,Agnita,33,,Agnita,10505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,Agrieș,06,,Agrieș,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,Agrij,31,,Agrij,1374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,Agriș,32,,Agriș,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,Agriș,13,,Agriș,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,Agrișteu,27,,Agrișteu,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,Agrișu Mare,02,,Agrișu Mare,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,Agârbiciu,13,,Agârbiciu,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,Agârbiciu,33,,Agârbiciu,1522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,Agăş,04,,Agăş,6619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,Aita Mare,15,,Aita Mare,1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,Aita Medie,15,,Aita Medie,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,Aita Seacă,15,,Aita Seacă,883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,Aiton,13,,Aiton,1331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,Aiud,01,,Aiud,28341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,Aiudul de Sus,01,,Aiudul de Sus,2276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,Alba,07,,Alba,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,Alba Iulia,01,,Alba Iulia,66085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,Albac,01,,Albac,2168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,Albele,04,,Albele,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,Albeni,19,,Albeni,2820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,Albeşti,14,,Albeşti,3459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,Albeşti,22,,Albeşti,2702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,Albeşti,27,,Albeşti,5382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,Albeşti,38,,Albeşti,3279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,Albeşti,07,,Albeşti,6578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,Albeşti,03,,Albeşti,4503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,Albeşti-Paleologu,30,,Albeşti-Paleologu,5695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,Albeştii Pământeni,03,,Albeştii Pământeni,5815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,Albeştii de Argeş,03,,Albeştii de Argeş,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,Albești,17,,Albești,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,Albești,35,,Albești,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,Albești,11,,Albești,952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,Albești,29,,Albești,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,Albești-Muru,30,,Albești-Muru,1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,Albeștii Ungureni,03,,Albeștii Ungureni,2251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,Albiș,05,,Albiș,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,Albota,03,,Albota,1865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,Albota de Jos,03,,Albota de Jos,3866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,Albulești,26,,Albulești,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,Aldeni,11,,Aldeni,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,Aldești,02,,Aldești,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,Alexandria,35,,Alexandria,49346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,Alexandru I. Cuza,23,,Alexandru I. Cuza,841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,Alexandru Odobescu,11,,Alexandru Odobescu,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,Alexandru Odobescu,41,,Alexandru Odobescu,3062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,Alexandru Vlăhuţă,38,,Alexandru Vlăhuţă,3139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,Alexandru cel Bun,23,,Alexandru cel Bun,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,Alexeni,22,,Alexeni,2478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,Alexeni,23,,Alexeni,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,Aleşd,05,,Aleşd,10264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,Aliceni,11,,Aliceni,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,Aliman,14,,Aliman,3015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,Alimpeşti,19,,Alimpeşti,2232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,Alimănești,29,,Alimănești,2659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,Alioș,36,,Alioș,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,Alma,33,,Alma,884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,Almaş,02,,Almaş,2957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,Almaşu,31,,Almaşu,2801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,Almaşu Mare,01,,Almaşu Mare,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,Almaș,28,,Almaș,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,Almașu Mare,05,,Almașu Mare,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,Almașu Mic,05,,Almașu Mic,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,Almăj,17,,Almăj,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,Almăjel,26,,Almăjel,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,Almălău,14,,Almălău,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,Alparea,05,,Alparea,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,Aluniş,30,,Aluniş,3677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,Aluniş,13,,Aluniş,1370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,Aluniş,27,,Aluniş,3258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,Aluniș,31,,Aluniș,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,Aluniș,02,,Aluniș,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,Alunișu,43,,Alunișu,1245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,Alunișu,29,,Alunișu,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,Alunu,39,,Alunu,4495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,Alămor,33,,Alămor,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,Alțâna,33,,Alțâna,1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,Amara,11,,Amara,1733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,Amara,22,,Amara,7557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,Amaru,11,,Amaru,2749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,Amați,32,,Amați,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,Ambud,32,,Ambud,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,Ampoița,01,,Ampoița,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,Amzacea,14,,Amzacea,2647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,Amărăşti,39,,Amărăşti,2109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,Amărăştii de Jos,17,,Amărăştii de Jos,5870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,Amărăştii de Sus,17,,Amărăştii de Sus,3879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,Amărăști,17,,Amărăști,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,Andreești,19,,Andreești,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,Andrei Șaguna,02,,Andrei Șaguna,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,Andreiaşu de Jos,40,,Andreiaşu de Jos,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,Andrid,32,,Andrid,2627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,Andrieşeni,23,,Andrieşeni,4501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,Andrăşeşti,22,,Andrăşeşti,2272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,Anghelești,40,,Anghelești,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,Angheluș,15,,Angheluș,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,Anieș,06,,Anieș,1588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,Anina,12,,Anina,8689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,Aninișu din Vale,19,,Aninișu din Vale,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,Aninoasa,16,,Aninoasa,5907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,Aninoasa,19,,Aninoasa,4288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,Aninoasa,21,,Aninoasa,4998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,Aninoasa,03,,Aninoasa,3334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,Apa,32,,Apa,2842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,Apa Asău,04,,Apa Asău,1579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,Apahida,13,,Apahida,8658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,Apalina,27,,Apalina,2863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,Apateu,02,,Apateu,3622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,Apaţa,09,,Apaţa,2929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,Apele Vii,17,,Apele Vii,2462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,Apold,27,,Apold,3086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,Apoldu de Jos,33,,Apoldu de Jos,1506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,Apostolache,30,,Apostolache,2311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,Aprozi,41,,Aprozi,1264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,Araci,15,,Araci,1373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,Arad,02,,Arad,169065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,Arama,23,,Arama,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,Arbore,34,,Arbore,6736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,Arborea,07,,Arborea,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,Arcalia,06,,Arcalia,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,Arcani,19,,Arcani,1424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,Arcești,29,,Arcești,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,Arcești Cot,29,,Arcești Cot,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,Archid,31,,Archid,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,Archita,27,,Archita,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,Archiud,06,,Archiud,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,Archiş,02,,Archiş,1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,Arcuș,15,,Arcuș,1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,Ardan,06,,Ardan,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,Ardeoani,04,,Ardeoani,2532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,Ardud,32,,Ardud,6357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,Ardusat,25,,Ardusat,2513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,Arduzel,25,,Arduzel,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,Arefu,03,,Arefu,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,Argel,34,,Argel,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,Argestru,34,,Argestru,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,Argetoaia,17,,Argetoaia,4862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,Argeșelu,03,,Argeșelu,1501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,Arghira,34,,Arghira,1214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,Arginești,26,,Arginești,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,Ariceştii-Rahtivani,30,,Ariceştii-Rahtivani,8764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,Ariceștii Zeletin,30,,Ariceștii Zeletin,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,Arieşeni,01,,Arieşeni,1876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,Arini,04,,Arini,1295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,Arini,09,,Arini,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,Ariniş,25,,Ariniş,1192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,Armeni,33,,Armeni,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,Armeniş,12,,Armeniş,2613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,Armăşeşti,22,,Armăşeşti,7243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,Armășeni,20,,Armășeni,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,Armășești,39,,Armășești,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,Armășoaia,38,,Armășoaia,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,Aroneanu,23,,Aroneanu,2916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,Arpaşu de Jos,33,,Arpaşu de Jos,2733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,Arpașu de Sus,33,,Arpașu de Sus,1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,Arpășel,05,,Arpășel,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,Arsa,14,,Arsa,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,Arsura,38,,Arsura,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,Artanu,19,,Artanu,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,Arva,30,,Arva,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,Arvăteasca,29,,Arvăteasca,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,Arșița,06,,Arșița,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,Arțari,41,,Arțari,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,Asuaju de Sus,25,,Asuaju de Sus,1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,Asău,04,,Asău,7438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,Atid,20,,Atid,2797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,Augustin,09,,Augustin,1207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,Aurel Vlaicu,21,,Aurel Vlaicu,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,Aurel Vlaicu,07,,Aurel Vlaicu,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,Aurora,26,,Aurora,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,Auşeu,05,,Auşeu,2978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,Averești,28,,Averești,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,Avram Iancu,01,,Avram Iancu,1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,Avram Iancu,05,,Avram Iancu,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,Avram Iancu,02,,Avram Iancu,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,Avrig,33,,Avrig,14032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,Avrămeni,07,,Avrămeni,5490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,Avrămeşti,20,,Avrămeşti,2481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,Avrămești,39,,Avrămești,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,Avrămești,38,,Avrămești,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,Avântu,23,,Avântu,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,Axente Sever,33,,Axente Sever,3960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,Axintele,22,,Axintele,2912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,Azuga,30,,Azuga,4961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,Aşchileu Dorna,13,,Aşchileu Dorna,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,Aştileu,05,,Aştileu,3728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,Aţel,33,,Aţel,3576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,Aţintiş,27,,Aţintiş,1606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,Baba,25,,Baba,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,Baba Ana,30,,Baba Ana,4234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,Baba Novac,32,,Baba Novac,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,Babadag,37,,Babadag,10101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,Babaroaga,03,,Babaroaga,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,Babeţi,11,,Babeţi,2835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,Babța,32,,Babța,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,Bacea,29,,Bacea,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,Baciu,13,,Baciu,8046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
