,ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,"WHITE,HISPANIC","BLACK,ASIAN","NATIVE,OTHER",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGRE
2951,,,Rohrbach in Oberösterreich,04,,Rohrbach in Oberösterreich,2432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4816,,,Rohrberg,07,,Rohrberg,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950,,,Rohrbrunn,01,,Rohrbrunn,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5079,,,Rohrendorf bei Krems,03,,Rohrendorf bei Krems,2091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4845,,,Rohrmoos,06,,Rohrmoos,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,,,Roith,04,,Roith,946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2945,,,Roitham,04,,Roitham,1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,,,Roppen,07,,Roppen,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2941,,,Rosegg,02,,Rosegg,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2940,,,Rosenau am Sonntagberg,03,,Rosenau am Sonntagberg,1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5082,,,Rosental an der Kainach,06,,Rosental an der Kainach,1678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2939,,,Rosenthal,05,,Rosenthal,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
