,ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,"WHITE,HISPANIC","BLACK,ASIAN","NATIVE,OTHER",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGRE
41601,,,Mogendorf,08,,Mogendorf,1204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41597,,,Mohlsdorf,15,,Mohlsdorf,3049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48062,,,Mohrkirch,10,,Mohrkirch,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41593,,,Moisburg,06,,Moisburg,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41592,,,Molau,14,,Molau,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41591,,,Molbergen,06,,Molbergen,7709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41590,,,Molfsee,10,,Molfsee,4969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41585,,,Molsberg,08,,Molsberg,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41584,,,Molschleben,15,,Molschleben,1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41581,,,Molzhain,08,,Molzhain,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41578,,,Mommenheim,08,,Mommenheim,3053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41569,,,Monheim,02,,Monheim,4950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41568,,,Monheim am Rhein,07,,Monheim am Rhein,43038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41563,,,Monreal,08,,Monreal,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41562,,,Monschau,07,,Monschau,12945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41560,,,Monsheim,08,,Monsheim,2624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41559,,,Monstab,15,,Monstab,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41558,,,Montabaur,08,,Montabaur,12345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41556,,,Monzelfeld,08,,Monzelfeld,1301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41555,,,Monzernheim,08,,Monzernheim,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41554,,,Monzingen,08,,Monzingen,1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41553,,,Moordiek,10,,Moordiek,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41552,,,Moorenweis,02,,Moorenweis,3652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41551,,,Moorhusen,10,,Moorhusen,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41550,,,Moorrege,10,,Moorrege,3988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41549,,,Moorweg,06,,Moorweg,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41548,,,Moos,01,,Moos,3195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41547,,,Moos,02,,Moos,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41546,,,Moosach,02,,Moosach,1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41545,,,Moosbach,02,,Moosbach,2598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41544,,,Moosburg,02,,Moosburg,17363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41543,,,Moosinning,02,,Moosinning,5166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41542,,,Moosthenning,02,,Moosthenning,4700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48091,,,Moraas,12,,Moraas,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41541,,,Morbach,08,,Morbach,11149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41539,,,Morgenröthe-Rautenkranz,13,,Morgenröthe-Rautenkranz,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41538,,,Moringen,06,,Moringen,7513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41537,,,Moritzburg,13,,Moritzburg,8085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41536,,,Moritzheim,08,,Moritzheim,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41535,,,Morl,14,,Morl,913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41532,,,Morsbach,07,,Morsbach,11630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41530,,,Morscheid,08,,Morscheid,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41529,,,Morschheim,08,,Morschheim,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41524,,,Morshausen,08,,Morshausen,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41522,,,Morsum,06,,Morsum,2912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41521,,,Mosbach,01,,Mosbach,25106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41520,,,Mosbruch,08,,Mosbruch,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41519,,,Moschheim,08,,Moschheim,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41518,,,Moselkern,08,,Moselkern,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
