,ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,"WHITE,HISPANIC","BLACK,ASIAN","NATIVE,OTHER",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGRE
62198,,,Prémont,32,,Prémont,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62197,,,Prémontré,32,,Prémontré,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62196,,,Préseau,32,,Préseau,1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62195,,,Présentevillers,27,,Présentevillers,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62194,,,Présilly,84,,Présilly,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62188,,,Préty,27,,Préty,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62183,,,Préval,52,,Préval,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62182,,,Préveranges,24,,Préveranges,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62145,,,Publier,84,,Publier,5525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62144,,,Puceul,52,,Puceul,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62143,,,Puget,93,,Puget,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62141,,,Puget-Théniers,93,,Puget-Théniers,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62140,,,Puget-Ville,93,,Puget-Ville,3330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62142,,,Puget-sur-Argens,93,,Puget-sur-Argens,6943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62139,,,Pugey,27,,Pugey,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62138,,,Pugnac,75,,Pugnac,2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62137,,,Pugny-Chatenod,84,,Pugny-Chatenod,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62136,,,Puicheric,76,,Puicheric,1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62135,,,Puilboreau,75,,Puilboreau,4887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62134,,,Puimisson,76,,Puimisson,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62133,,,Puimoisson,93,,Puimoisson,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62132,,,Puiseaux,24,,Puiseaux,3242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62131,,,Puiseux-en-France,11,,Puiseux-en-France,3096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62130,,,Puiseux-le-Hauberger,32,,Puiseux-le-Hauberger,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62129,,,Puisieux,32,,Puisieux,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62128,,,Puissalicon,76,,Puissalicon,1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62127,,,Puisseguin,75,,Puisseguin,913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62126,,,Puisserguier,76,,Puisserguier,2666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62125,,,Pujaudran,76,,Pujaudran,1218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62124,,,Pujaut,76,,Pujaut,3828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62123,,,Pujo,76,,Pujo,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62122,,,Pujo-le-Plan,75,,Pujo-le-Plan,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62121,,,Pujols,75,,Pujols,3966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62120,,,Pujols-sur-Ciron,75,,Pujols-sur-Ciron,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62119,,,Pulligny,44,,Pulligny,1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62118,,,Pulnoy,44,,Pulnoy,4842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62117,,,Pulversheim,44,,Pulversheim,2372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62116,,,Pure,44,,Pure,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62115,,,Pusey,27,,Pusey,1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62114,,,Pusignan,84,,Pusignan,3259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62113,,,Pussay,11,,Pussay,1733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62112,,,Putanges-Pont-Écrepin,28,,Putanges-Pont-Écrepin,1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62111,,,Puteaux,11,,Puteaux,40646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62110,,,Puttelange-lès-Thionville,44,,Puttelange-lès-Thionville,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62106,,,Puy-Guillaume,84,,Puy-Guillaume,2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62095,,,Puy-Saint-Martin,84,,Puy-Saint-Martin,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62103,,,Puy-l'Évêque,76,,Puy-l'Évêque,2159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62109,,,Puybrun,76,,Puybrun,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62108,,,Puycornet,76,,Puycornet,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62107,,,Puygouzon,76,,Puygouzon,2910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62105,,,Puylaroque,76,,Puylaroque,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62104,,,Puylaurens,76,,Puylaurens,2888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62102,,,Puyloubier,93,,Puyloubier,1661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62100,,,Puymiclan,75,,Puymiclan,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62099,,,Puymirol,75,,Puymirol,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62098,,,Puymoyen,75,,Puymoyen,2582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62101,,,Puyméras,93,,Puyméras,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62097,,,Puyoô,75,,Puyoô,1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62096,,,Puyravault,52,,Puyravault,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62094,,,Puyvert,93,,Puyvert,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62834,,,Péaule,53,,Péaule,2362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62833,,,Péault,52,,Péault,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62832,,,Péchabou,76,,Péchabou,1461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62827,,,Pécy,11,,Pécy,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62826,,,Pédernec,53,,Pédernec,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62825,,,Pégomas,93,,Pégomas,6052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62818,,,Pélissanne,93,,Pélissanne,9064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62812,,,Pélussin,84,,Pélussin,3441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62807,,,Pénestin,53,,Pénestin,1627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62802,,,Péone,93,,Péone,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62801,,,Pépieux,76,,Pépieux,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62798,,,Pérenchies,32,,Pérenchies,7761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62797,,,Péret,76,,Péret,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72716,,,Périer,93,,Périer,12897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62795,,,Périers,28,,Périers,2647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62794,,,Pérignac,75,,Pérignac,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62793,,,Pérignat-lès-Sarliève,84,,Pérignat-lès-Sarliève,2307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62792,,,Pérignat-sur-Allier,84,,Pérignat-sur-Allier,1302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
