,ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,"WHITE,HISPANIC","BLACK,ASIAN","NATIVE,OTHER",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGRE
77532,,,Andoversford,ENG,,Andoversford,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78112,,,Angram Grange,ENG,,Angram Grange,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78090,,,Anna Valley,ENG,,Anna Valley,2893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77531,,,Annahilt,NIR,,Annahilt,1170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77530,,,Annalong,NIR,,Annalong,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77529,,,Annan,SCT,,Annan,8920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77528,,,Annbank,SCT,,Annbank,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77527,,,Annfield Plain,ENG,,Annfield Plain,10406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77525,,,Anstey,ENG,,Anstey,6528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77524,,,Anstruther,SCT,,Anstruther,3420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77526,,,Ansty,ENG,,Ansty,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77523,,,Antrim,NIR,,Antrim,19661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78076,,,Apperley,ENG,,Apperley,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77522,,,Appleby,ENG,,Appleby,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77521,,,Appleby Magna,ENG,,Appleby Magna,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78011,,,Appleby-in-Westmorland,ENG,,Appleby-in-Westmorland,3048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
